station_id,t,value
0,0,0
1,0,14
2,0,23
3,0,1
4,0,7
5,0,9
6,0,5
7,0,18
8,0,8
9,0,3
10,0,16
11,0,9
12,0,12
13,0,9
14,0,17
15,0,9
16,0,14
17,0,10
18,0,5
19,0,8
20,0,12
21,0,5
22,0,15
23,0,11
24,0,9
25,0,17
26,0,13
27,0,39
28,0,6
29,0,0
30,0,16
31,0,6
32,0,3
33,0,3
34,0,20
35,0,12
36,0,7
37,0,4
38,0,16
39,0,5
40,0,14
41,0,6
42,0,0
43,0,7
44,0,6
45,0,1
46,0,13
47,0,13
48,0,7
49,0,8
50,0,9
51,0,19
52,0,4
53,0,19
54,0,40
55,0,4
56,0,13
57,0,1
58,0,18
59,0,3
60,0,18
61,0,15
62,0,5
63,0,3
64,0,7
65,0,7
66,0,10
67,0,13
68,0,1
69,0,4
70,0,7
71,0,2
72,0,16
73,0,11
74,0,3
75,0,2
76,0,0
77,0,7
78,0,9
79,0,13
80,0,10
81,0,6
82,0,23
83,0,1
84,0,10
85,0,8
86,0,18
87,0,9
88,0,4
89,0,17
90,0,6
91,0,15
92,0,6
93,0,7
94,0,11
95,0,26
96,0,2
97,0,1
98,0,6
99,0,14
100,0,14
101,0,18
102,0,4
103,0,11
104,0,16
105,0,20
106,0,13
107,0,17
108,0,20
109,0,18
110,0,8
111,0,19
112,0,4
113,0,2
114,0,13
115,0,10
116,0,12
117,0,17
118,0,11
119,0,4
120,0,2
121,0,12
122,0,9
123,0,5
124,0,4
125,0,8
126,0,17
127,0,10
128,0,23
129,0,16
130,0,17
131,0,3
132,0,10
133,0,4
134,0,20
135,0,12
136,0,11
137,0,9
138,0,1
139,0,9
140,0,17
141,0,15
142,0,15
143,0,0
144,0,8
145,0,1
146,0,11
147,0,14
148,0,17
149,0,3
150,0,7
151,0,6
152,0,10
153,0,3
154,0,5
155,0,13
156,0,20
157,0,2
158,0,8
159,0,12
160,0,15
161,0,8
162,0,8
163,0,3
164,0,19
165,0,10
166,0,18
167,0,4
168,0,13
169,0,14
170,0,8
171,0,0
172,0,16
173,0,4
174,0,5
175,0,13
176,0,6
177,0,5
178,0,13
179,0,4
180,0,2
181,0,16
182,0,12
183,0,15
184,0,1
185,0,4
186,0,14
187,0,2
188,0,15
189,0,0
190,0,5
191,0,12
192,0,13
193,0,1
194,0,5
195,0,13
196,0,0
197,0,9
198,0,13
199,0,15
200,0,17
201,0,4
202,0,5
203,0,5
204,0,13
205,0,9
206,0,2
207,0,4
208,0,1
209,0,7
210,0,14
211,0,14
212,0,11
213,0,17
214,0,4
215,0,8
216,0,10
217,0,6
218,0,3
219,0,1
220,0,11
221,0,10
222,0,15
223,0,6
224,0,4
225,0,17
226,0,1
227,0,2
228,0,4
229,0,10
230,0,2
231,0,2
232,0,4
233,0,8
234,0,10
235,0,15
236,0,17
237,0,0
238,0,4
239,0,3
240,0,29
241,0,2
242,0,10
243,0,9
244,0,30
245,0,19
246,0,14
247,0,4
248,0,2
249,0,17
250,0,14
251,0,17
252,0,15
253,0,6
254,0,1
255,0,0
256,0,14
257,0,15
258,0,8
259,0,19
260,0,0
