station_id,t,value
0,10,10.0
1,10,20.0
2,10,23.0
3,10,6.0
4,10,17.0
5,10,20.0
6,10,19.0
7,10,19.0
8,10,13.0
9,10,2.5
10,10,20.0
11,10,15.0
12,10,19.5
13,10,18.0
14,10,18.0
15,10,10.0
16,10,12.0
17,10,15.5
18,10,9.0
19,10,15.0
20,10,18.0
21,10,6.5
22,10,20.0
23,10,15.0
24,10,12.5
25,10,18.5
26,10,13.0
27,10,39.5
28,10,10.0
29,10,9.0
30,10,30.0
31,10,18.0
32,10,2.0
33,10,6.0
34,10,40.0
35,10,19.0
36,10,14.0
37,10,28.5
38,10,20.0
39,10,15.5
40,10,13.0
41,10,17.25
42,10,0.0
43,10,6.5
44,10,19.25
45,10,20.0
46,10,15.0
47,10,14.75
48,10,11.5
49,10,19.0
50,10,19.25
51,10,19.75
52,10,19.0
53,10,19.0
54,10,40.0
55,10,7.0
56,10,13.0
57,10,18.0
58,10,20.0
59,10,14.5
60,10,38.25
61,10,18.5
62,10,18.0
63,10,7.0
64,10,9.5
65,10,13.5
66,10,14.0
67,10,22.0
68,10,15.0
69,10,6.5
70,10,13.0
71,10,4.0
72,10,20.0
73,10,14.5
74,10,11.0
75,10,11.5
76,10,19.5
77,10,14.0
78,10,15.0
79,10,18.0
80,10,14.0
81,10,12.0
82,10,30.0
83,10,7.5
84,10,15.0
85,10,15.25
86,10,20.0
87,10,14.5
88,10,9.0
89,10,20.0
90,10,13.5
91,10,17.0
92,10,19.5
93,10,9.0
94,10,15.0
95,10,37.25
96,10,13.25
97,10,1.0
98,10,2.5
99,10,13.0
100,10,15.0
101,10,17.5
102,10,15.0
103,10,14.0
104,10,20.0
105,10,18.0
106,10,18.25
107,10,18.0
108,10,20.0
109,10,20.0
110,10,20.0
111,10,19.0
112,10,5.0
113,10,19.5
114,10,21.0
115,10,11.5
116,10,11.75
117,10,18.0
118,10,16.0
119,10,6.0
120,10,2.0
121,10,20.0
122,10,14.0
123,10,7.25
124,10,6.0
125,10,9.5
126,10,29.0
127,10,17.0
128,10,39.0
129,10,20.0
130,10,20.0
131,10,16.5
132,10,8.5
133,10,14.5
134,10,20.0
135,10,15.0
136,10,20.0
137,10,12.75
138,10,1.0
139,10,13.0
140,10,32.0
141,10,14.25
142,10,20.0
143,10,0.5
144,10,12.0
145,10,15.0
146,10,20.0
147,10,15.0
148,10,29.0
149,10,5.0
150,10,10.0
151,10,9.0
152,10,15.0
153,10,17.5
154,10,12.0
155,10,15.0
156,10,18.0
157,10,15.0
158,10,16.0
159,10,15.0
160,10,15.0
161,10,17.5
162,10,11.75
163,10,4.0
164,10,30.0
165,10,13.0
166,10,19.0
167,10,5.5
168,10,19.0
169,10,19.5
170,10,12.0
171,10,20.0
172,10,20.0
173,10,5.0
174,10,8.25
175,10,13.0
176,10,12.75
177,10,13.0
178,10,19.5
179,10,6.5
180,10,0.5
181,10,19.75
182,10,15.5
183,10,15.0
184,10,15.0
185,10,5.0
186,10,15.0
187,10,7.0
188,10,17.75
189,10,3.0
190,10,18.0
191,10,19.0
192,10,15.0
193,10,2.0
194,10,5.0
195,10,20.0
196,10,0.0
197,10,10.0
198,10,15.0
199,10,14.0
200,10,19.0
201,10,9.0
202,10,8.5
203,10,14.5
204,10,15.0
205,10,15.0
206,10,4.5
207,10,15.0
208,10,2.5
209,10,11.5
210,10,19.0
211,10,13.0
212,10,18.0
213,10,25.0
214,10,7.0
215,10,13.0
216,10,15.0
217,10,17.0
218,10,4.0
219,10,3.0
220,10,20.0
221,10,20.0
222,10,17.0
223,10,15.0
224,10,14.0
225,10,19.75
226,10,1.5
227,10,18.0
228,10,19.75
229,10,19.75
230,10,1.0
231,10,10.0
232,10,9.5
233,10,12.0
234,10,15.0
235,10,20.0
236,10,17.0
237,10,19.5
238,10,15.0
239,10,4.0
240,10,30.0
241,10,2.75
242,10,17.75
243,10,14.0
244,10,35.25
245,10,18.5
246,10,13.25
247,10,5.0
248,10,23.75
249,10,19.5
250,10,24.0
251,10,38.5
252,10,20.0
253,10,9.0
254,10,13.25
255,10,13.5
256,10,16.5
257,10,15.0
258,10,14.0
259,10,19.75
260,10,0.0
