UTemporal,estacion0,estacion1,estacion2,estacion3,estacion4,estacion5,estacion6,estacion7,estacion8,estacion9,estacion10,estacion11,estacion12,estacion13,estacion14,estacion15,estacion16,estacion17,estacion18,estacion19,estacion20,estacion21,estacion22,estacion23,estacion24,estacion25,estacion26,estacion27,estacion28,estacion29,estacion30,estacion31,estacion32,estacion33,estacion34,estacion35,estacion36,estacion37,estacion38,estacion39,estacion40,estacion41,estacion42,estacion43,estacion44,estacion45,estacion46,estacion47,estacion48,estacion49,estacion50,estacion51,estacion52,estacion53,estacion54,estacion55,estacion56,estacion57,estacion58,estacion59,estacion60,estacion61,estacion62,estacion63,estacion64,estacion65,estacion66,estacion67,estacion68,estacion69,estacion70,estacion71,estacion72,estacion73,estacion74,estacion75,estacion76,estacion77,estacion78,estacion79,estacion80,estacion81,estacion82,estacion83,estacion84,estacion85,estacion86,estacion87,estacion88,estacion89,estacion90,estacion91,estacion92,estacion93,estacion94,estacion95,estacion96,estacion97,estacion98,estacion99,estacion100,estacion101,estacion102,estacion103,estacion104,estacion105,estacion106,estacion107,estacion108,estacion109,estacion110,estacion111,estacion112,estacion113,estacion114,estacion115,estacion116,estacion117,estacion118,estacion119,estacion120,estacion121,estacion122,estacion123,estacion124,estacion125,estacion126,estacion127,estacion128,estacion129,estacion130,estacion131,estacion132,estacion133,estacion134,estacion135,estacion136,estacion137,estacion138,estacion139,estacion140,estacion141,estacion142,estacion143,estacion144,estacion145,estacion146,estacion147,estacion148,estacion149,estacion150,estacion151,estacion152,estacion153,estacion154,estacion155,estacion156,estacion157,estacion158,estacion159,estacion160,estacion161,estacion162,estacion163,estacion164,estacion165,estacion166,estacion167,estacion168,estacion169,estacion170,estacion171,estacion172,estacion173,estacion174,estacion175,estacion176,estacion177,estacion178,estacion179,estacion180,estacion181,estacion182,estacion183,estacion184,estacion185,estacion186,estacion187,estacion188,estacion189,estacion190,estacion191,estacion192,estacion193,estacion194,estacion195,estacion196,estacion197,estacion198,estacion199,estacion200,estacion201,estacion202,estacion203,estacion204,estacion205,estacion206,estacion207,estacion208,estacion209,estacion210,estacion211,estacion212,estacion213,estacion214,estacion215,estacion216,estacion217,estacion218,estacion219,estacion220,estacion221,estacion222,estacion223,estacion224,estacion225,estacion226,estacion227,estacion228,estacion229,estacion230,estacion231,estacion232,estacion233,estacion234,estacion235,estacion236,estacion237,estacion238,estacion239,estacion240,estacion241,estacion242,estacion243,estacion244,estacion245,estacion246,estacion247,estacion248,estacion249,estacion250,estacion251,estacion252,estacion253,estacion254,estacion255,estacion256,estacion257,estacion258,estacion259
0,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,87.5,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,30.0,100.0,95.0,60.0,100.0,100.0,42.10526315789474,100.0,94.44444444444444,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,62.5,100.0,100.0,100.0,46.66666666666667,50.0,80.0,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,10.0,100.0,55.0,100.0,100.0,60.0,100.0,92.85714285714286,100.0,100.0,45.0,100.0,100.0,44.44444444444444,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,67.5,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,69.23076923076923,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,35.0,100.0,18.75,100.0,0.0,61.11111111111111,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,100.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,90.0,95.58823529411765,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,53.333333333333336,80.0,100.0,100.0,100.0,50.0,86.66666666666667,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
1,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,75.0,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,33.333333333333336,100.0,95.0,60.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,50.0,80.0,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,63.33333333333334,100.0,10.0,100.0,55.0,100.0,100.0,60.0,100.0,85.71428571428572,100.0,100.0,45.0,100.0,100.0,44.44444444444444,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,60.0,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,69.23076923076923,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,100.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,53.333333333333336,80.0,100.0,100.0,100.0,50.0,86.66666666666667,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
2,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,75.0,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,33.333333333333336,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,50.0,80.0,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,10.0,100.0,55.0,100.0,100.0,60.0,100.0,85.71428571428572,100.0,100.0,45.0,100.0,100.0,44.44444444444444,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,60.0,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,69.23076923076923,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,95.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,53.333333333333336,80.0,100.0,100.0,100.0,50.0,90.0,26.666666666666668,100.0,15.0,97.5,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
3,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,75.0,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,23.333333333333336,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,50.0,80.0,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,10.0,100.0,55.0,100.0,100.0,60.0,100.0,85.71428571428572,100.0,100.0,45.0,100.0,100.0,44.44444444444444,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,60.0,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,76.92307692307692,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,95.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,53.333333333333336,80.0,100.0,100.0,100.0,50.0,100.0,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
4,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,75.0,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,20.0,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,46.25,80.0,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,10.0,100.0,55.0,100.0,100.0,60.0,100.0,85.71428571428572,100.0,100.0,45.0,100.0,100.0,44.44444444444444,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,60.0,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,76.92307692307692,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,95.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,53.333333333333336,80.0,100.0,100.0,100.0,50.0,100.0,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
5,100.0,100.0,13.333333333333334,100.0,100.0,100.0,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,75.0,100.0,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,98.33333333333334,70.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,20.0,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,45.0,83.33333333333334,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,20.0,100.0,55.0,100.0,100.0,60.0,100.0,85.71428571428572,100.0,100.0,45.0,100.0,100.0,37.03703703703704,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,66.66666666666667,50.0,100.0,60.0,93.33333333333334,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,76.92307692307692,100.0,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,93.33333333333334,100.0,100.0,100.0,25.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,95.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,46.66666666666667,80.0,100.0,100.0,100.0,52.5,100.0,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
6,100.0,100.0,13.333333333333334,100.0,100.0,92.10526315789474,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,78.125,96.66666666666667,82.3529411764706,30.0,93.33333333333334,100.0,30.0,96.25,96.66666666666667,67.5,100.0,100.0,100.0,50.0,35.0,100.0,100.0,20.0,26.666666666666668,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,86.66666666666667,50.0,100.0,100.0,100.0,73.33333333333334,94.73684210526316,100.0,100.0,100.0,97.36842105263159,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,45.0,86.66666666666667,100.0,73.33333333333334,100.0,60.0,86.66666666666667,25.0,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,20.0,100.0,55.0,100.0,100.0,60.0,100.0,91.07142857142858,100.0,100.0,45.0,100.0,98.71794871794872,37.03703703703704,6.666666666666667,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.5,100.0,25.0,100.0,70.0,98.33333333333334,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,65.0,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,85.0,100.0,96.66666666666669,20.0,61.66666666666667,50.0,100.0,60.0,90.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,30.0,100.0,46.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,78.84615384615384,97.5,30.0,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,35.0,100.0,0.0,91.66666666666667,100.0,100.0,100.0,30.0,35.0,73.33333333333334,100.0,93.33333333333334,10.0,100.0,13.333333333333334,55.0,97.5,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,10.0,100.0,100.0,94.11764705882354,55.0,40.0,100.0,5.0,95.0,100.0,97.5,10.0,60.0,40.0,80.0,100.0,100.0,100.0,61.25,100.0,26.666666666666668,100.0,15.0,100.0,100.0,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
7,100.0,100.0,13.333333333333334,100.0,100.0,88.15789473684211,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,100.0,100.0,81.25,93.33333333333334,82.3529411764706,30.0,93.33333333333334,100.0,30.0,96.25,100.0,65.0,100.0,100.0,100.0,50.0,35.0,100.0,100.0,10.0,40.0,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,0.0,73.33333333333334,50.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,94.73684210526316,100.0,35.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,46.66666666666667,45.0,86.66666666666667,100.0,73.33333333333334,100.0,60.0,86.66666666666667,29.166666666666668,100.0,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,100.0,20.0,100.0,55.0,100.0,100.0,60.0,100.0,92.85714285714286,100.0,100.0,47.5,100.0,96.15384615384616,37.03703703703704,6.666666666666667,50.0,86.66666666666667,100.0,100.0,100.0,98.75,100.0,100.0,100.0,90.0,100.0,100.0,85.0,100.0,25.0,100.0,70.0,100.0,100.0,100.0,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,32.5,72.5,100.0,97.5,100.0,100.0,71.25,100.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,88.75,100.0,96.66666666666669,20.0,61.66666666666667,50.0,96.66666666666667,60.0,80.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,32.5,100.0,51.66666666666667,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,92.3076923076923,95.0,31.25,14.285714285714286,100.0,100.0,100.0,100.0,25.0,100.0,15.0,100.0,0.0,72.22222222222221,100.0,100.0,14.285714285714286,32.5,100.0,0.0,86.66666666666667,100.0,91.66666666666666,100.0,30.0,35.0,86.66666666666667,100.0,93.33333333333334,10.0,100.0,18.333333333333336,55.0,90.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,88.23529411764707,26.666666666666668,7.5,100.0,100.0,91.1764705882353,55.0,50.0,100.0,5.0,95.0,100.0,100.0,10.0,60.0,40.0,80.0,100.0,100.0,100.0,75.0,100.0,26.666666666666668,100.0,10.0,100.0,98.33333333333334,100.0,100.0,100.0,25.0,63.333333333333336,100.0,100.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
8,100.0,100.0,13.333333333333334,91.25,100.0,89.47368421052633,100.0,44.82758620689655,29.411764705882355,100.0,100.0,100.0,97.5,95.83333333333333,71.875,86.66666666666667,82.3529411764706,30.0,93.33333333333334,100.0,30.0,100.0,100.0,65.0,97.5,100.0,100.0,50.0,37.5,100.0,100.0,10.0,40.0,100.0,95.0,70.0,100.0,100.0,42.10526315789474,100.0,100.0,2.5,66.66666666666667,52.5,98.75,100.0,100.0,60.0,100.0,96.25,95.0,100.0,94.73684210526316,100.0,35.0,100.0,100.0,100.0,70.0,96.25,100.0,100.0,46.66666666666667,43.75,86.66666666666667,100.0,73.33333333333334,100.0,60.0,86.66666666666667,33.333333333333336,97.5,80.0,73.33333333333334,100.0,100.0,70.0,88.23529411764707,100.0,100.0,66.66666666666667,91.66666666666667,20.0,100.0,55.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,45.0,100.0,97.43589743589745,42.592592592592595,6.666666666666667,50.0,86.66666666666667,100.0,100.0,100.0,96.25,100.0,96.25,93.75,90.0,100.0,97.5,85.0,100.0,25.0,98.75,70.0,100.0,100.0,100.0,100.0,32.352941176470594,10.0,100.0,70.0,53.333333333333336,30.0,28.75,72.5,100.0,97.5,100.0,100.0,76.25,95.0,50.0,100.0,100.0,100.0,100.0,10.0,65.0,80.0,100.0,100.0,0.0,55.0,100.0,100.0,100.0,96.66666666666669,20.0,60.0,50.0,93.33333333333334,62.5,80.0,98.33333333333334,100.0,100.0,72.5,100.0,100.0,100.0,60.0,26.666666666666668,100.0,32.5,100.0,43.333333333333336,100.0,100.0,80.0,100.0,100.0,25.0,60.0,100.0,100.0,100.0,95.0,35.0,3.5714285714285716,100.0,90.0,100.0,100.0,25.0,100.0,22.5,100.0,0.0,75.0,100.0,100.0,14.285714285714286,25.0,100.0,0.0,86.66666666666667,100.0,88.88888888888889,100.0,33.75,35.0,88.33333333333334,100.0,93.33333333333334,14.166666666666668,100.0,20.0,55.0,90.0,100.0,100.0,100.0,23.333333333333336,100.0,100.0,91.1764705882353,26.666666666666668,5.0,100.0,100.0,98.52941176470588,66.25,68.75,100.0,5.0,95.0,100.0,100.0,6.25,60.0,45.0,80.0,100.0,100.0,100.0,83.75,100.0,26.666666666666668,100.0,8.75,100.0,93.33333333333334,100.0,100.0,96.66666666666667,25.0,63.333333333333336,100.0,100.0,100.0,100.0,47.5,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
9,100.0,98.0,23.333333333333336,90.0,100.0,92.10526315789474,95.0,44.82758620689655,29.411764705882355,100.0,100.0,97.5,92.5,100.0,59.375,86.66666666666667,86.76470588235296,30.0,93.33333333333334,100.0,30.0,100.0,100.0,65.0,90.0,100.0,100.0,50.0,45.0,100.0,93.75,10.0,50.0,100.0,95.0,70.0,90.83333333333334,100.0,67.10526315789474,86.66666666666667,88.88888888888889,5.0,56.66666666666667,73.75,100.0,100.0,98.33333333333334,73.33333333333334,100.0,92.5,100.0,100.0,98.6842105263158,100.0,35.0,91.66666666666667,92.5,93.75,70.0,96.875,98.6842105263158,95.83333333333333,46.66666666666667,45.0,93.33333333333334,100.0,73.33333333333334,98.33333333333334,67.5,86.66666666666667,33.333333333333336,100.0,80.0,73.33333333333334,100.0,98.75,70.0,88.23529411764707,100.0,95.0,70.0,96.66666666666667,36.25,100.0,57.5,100.0,93.33333333333334,60.0,100.0,98.21428571428572,100.0,100.0,45.0,100.0,98.71794871794872,48.14814814814815,6.666666666666667,46.875,93.33333333333334,100.0,98.75,100.0,85.0,100.0,85.0,95.0,90.0,100.0,97.5,88.75,100.0,25.0,85.0,70.0,96.66666666666667,100.0,91.25,100.0,35.294117647058826,10.0,100.0,70.0,53.333333333333336,30.0,22.5,72.5,97.36842105263159,97.5,100.0,100.0,85.0,76.66666666666667,45.0,100.0,100.0,100.0,100.0,5.0,65.0,80.0,98.33333333333334,100.0,0.0,55.0,100.0,98.75,96.66666666666667,96.66666666666669,25.0,66.66666666666667,50.0,96.66666666666667,71.25,80.0,100.0,97.5,100.0,80.0,100.0,100.0,100.0,60.0,26.666666666666668,100.0,32.5,100.0,40.0,95.0,97.5,78.33333333333334,100.0,100.0,25.0,60.0,100.0,100.0,100.0,92.5,47.5,0.0,97.5,87.5,100.0,100.0,25.0,100.0,37.5,94.44444444444444,6.666666666666667,79.16666666666666,100.0,100.0,14.285714285714286,25.0,92.5,0.0,83.33333333333334,100.0,86.11111111111111,95.0,37.5,35.0,96.66666666666667,100.0,100.0,13.333333333333334,100.0,21.666666666666668,55.0,96.25,98.33333333333334,100.0,100.0,23.333333333333336,96.66666666666667,100.0,91.1764705882353,26.666666666666668,5.0,100.0,100.0,97.05882352941177,87.5,68.75,93.75,5.0,96.25,100.0,92.5,5.0,50.0,45.0,80.0,100.0,100.0,93.75,87.5,100.0,26.666666666666668,100.0,10.0,96.25,93.33333333333334,98.64864864864865,100.0,91.66666666666667,25.0,75.0,100.0,100.0,100.0,98.75,40.0,100.0,60.0,100.0,100.0,77.77777777777777,100.0,0.0
