station_id,t,value
0,0,0.0
1,0,20.0
2,0,25.0
3,0,2.0
4,0,20.0
5,0,20.0
6,0,19.0
7,0,20.0
8,0,13.0
9,0,5.0
10,0,20.0
11,0,15.0
12,0,20.0
13,0,20.0
14,0,18.0
15,0,14.0
16,0,15.0
17,0,14.0
18,0,9.0
19,0,14.0
20,0,18.0
21,0,6.0
22,0,20.0
23,0,15.0
24,0,14.0
25,0,20.0
26,0,15.0
27,0,40.0
28,0,10.0
29,0,7.0
30,0,30.0
31,0,20.0
32,0,4.0
33,0,4.5
34,0,40.0
35,0,19.0
36,0,12.0
37,0,30.0
38,0,20.0
39,0,8.0
40,0,15.0
41,0,17.0
42,0,0.0
43,0,13.0
44,0,10.0
45,0,20.0
46,0,15.0
47,0,15.0
48,0,11.0
49,0,18.0
50,0,20.0
51,0,20.0
52,0,20.0
53,0,19.0
54,0,40.0
55,0,7.0
56,0,15.0
57,0,20.0
58,0,20.0
59,0,12.5
60,0,40.0
61,0,19.0
62,0,18.0
63,0,7.0
64,0,10.0
65,0,12.0
66,0,14.0
67,0,22.0
68,0,15.0
69,0,6.0
70,0,13.0
71,0,3.0
72,0,20.0
73,0,16.0
74,0,11.0
75,0,14.0
76,0,20.0
77,0,14.0
78,0,15.0
79,0,18.0
80,0,15.0
81,0,10.0
82,0,30.0
83,0,2.0
84,0,15.0
85,0,11.0
86,0,20.0
87,0,15.0
88,0,9.0
89,0,20.0
90,0,13.0
91,0,17.0
92,0,20.0
93,0,9.0
94,0,15.0
95,0,39.0
96,0,12.0
97,0,1.0
98,0,8.0
99,0,15.0
100,0,15.0
101,0,20.0
102,0,15.0
103,0,20.0
104,0,20.0
105,0,20.0
106,0,20.0
107,0,20.0
108,0,20.0
109,0,20.0
110,0,17.0
111,0,20.0
112,0,5.0
113,0,20.0
114,0,21.0
115,0,15.0
116,0,15.0
117,0,20.0
118,0,16.0
119,0,6.0
120,0,2.0
121,0,20.0
122,0,14.0
123,0,8.0
124,0,6.0
125,0,13.0
126,0,29.0
127,0,19.0
128,0,39.0
129,0,20.0
130,0,20.0
131,0,13.0
132,0,15.0
133,0,10.0
134,0,20.0
135,0,15.0
136,0,20.0
137,0,13.0
138,0,2.0
139,0,13.0
140,0,32.0
141,0,15.0
142,0,20.0
143,0,0.0
144,0,11.0
145,0,15.0
146,0,17.0
147,0,15.0
148,0,29.0
149,0,4.0
150,0,10.0
151,0,9.0
152,0,15.0
153,0,13.5
154,0,14.0
155,0,15.0
156,0,20.0
157,0,15.0
158,0,14.0
159,0,15.0
160,0,15.0
161,0,18.0
162,0,12.0
163,0,4.0
164,0,30.0
165,0,12.0
166,0,20.0
167,0,7.0
168,0,20.0
169,0,20.0
170,0,12.0
171,0,20.0
172,0,20.0
173,0,5.0
174,0,9.0
175,0,15.0
176,0,15.0
177,0,9.0
178,0,20.0
179,0,6.0
180,0,2.0
181,0,20.0
182,0,20.0
183,0,15.0
184,0,15.0
185,0,7.0
186,0,15.0
187,0,3.75
188,0,18.0
189,0,0.0
190,0,11.0
191,0,20.0
192,0,15.0
193,0,2.0
194,0,7.0
195,0,20.0
196,0,0.0
197,0,14.0
198,0,15.0
199,0,18.0
200,0,20.0
201,0,5.0
202,0,7.0
203,0,11.0
204,0,15.0
205,0,14.0
206,0,3.0
207,0,15.0
208,0,2.0
209,0,11.0
210,0,20.0
211,0,15.0
212,0,18.0
213,0,25.0
214,0,7.0
215,0,15.0
216,0,15.0
217,0,15.0
218,0,4.0
219,0,2.0
220,0,20.0
221,0,18.0
222,0,16.25
223,0,11.0
224,0,8.0
225,0,20.0
226,0,1.0
227,0,19.0
228,0,20.0
229,0,20.0
230,0,2.0
231,0,12.0
232,0,8.0
233,0,12.0
234,0,15.0
235,0,20.0
236,0,20.0
237,0,10.0
238,0,13.0
239,0,4.0
240,0,30.0
241,0,3.0
242,0,20.0
243,0,15.0
244,0,37.0
245,0,19.0
246,0,15.0
247,0,5.0
248,0,19.0
249,0,20.0
250,0,24.0
251,0,40.0
252,0,20.0
253,0,10.0
254,0,14.0
255,0,12.0
256,0,17.0
257,0,15.0
258,0,14.0
259,0,20.0
