station_id,t,value
0,621,621.0
1,621,5.0
2,621,92.0
3,621,53.333333333333336
4,621,50.0
5,621,30.0
6,621,5.2631578947368425
7,621,75.0
8,621,34.48275862068965
9,621,0.0
10,621,90.0
11,621,40.0
12,621,30.0
13,621,50.0
14,621,77.77777777777777
15,621,12.5
16,621,80.0
17,621,64.70588235294119
18,621,6.666666666666667
19,621,46.66666666666667
20,621,50.0
21,621,5.0
22,621,75.0
23,621,13.333333333333334
24,621,75.0
25,621,45.0
26,621,46.66666666666667
27,621,90.0
28,621,15.0
29,621,0.0
30,621,30.0
31,621,80.0
32,621,55.0
33,621,93.33333333333334
34,621,87.5
35,621,55.0
36,621,15.0
37,621,90.0
38,621,100.0
39,621,57.89473684210527
40,621,46.66666666666667
41,621,88.88888888888889
42,621,5.0
43,621,6.666666666666667
44,621,5.0
45,621,75.0
46,621,73.33333333333334
47,621,46.66666666666667
48,621,0.0
49,621,84.21052631578948
50,621,40.0
51,621,85.0
52,621,60.0
53,621,68.42105263157896
54,621,50.0
55,621,30.0
56,621,80.0
57,621,95.0
58,621,85.0
59,621,85.0
60,621,60.0
61,621,68.42105263157896
62,621,27.77777777777778
63,621,0.0
64,621,80.0
65,621,26.666666666666668
66,621,50.0
67,621,43.333333333333336
68,621,53.333333333333336
69,621,0.0
70,621,53.333333333333336
71,621,25.0
72,621,55.0
73,621,45.0
74,621,33.333333333333336
75,621,85.71428571428572
76,621,40.0
77,621,15.0
78,621,41.1764705882353
79,621,77.77777777777777
80,621,20.0
81,621,46.66666666666667
82,621,43.333333333333336
83,621,10.0
84,621,6.666666666666667
85,621,35.0
86,621,90.0
87,621,40.0
88,621,73.33333333333334
89,621,30.0
90,621,42.85714285714286
91,621,5.882352941176471
92,621,45.0
93,621,5.0
94,621,100.0
95,621,64.1025641025641
96,621,74.07407407407408
97,621,20.0
98,621,37.5
99,621,26.666666666666668
100,621,53.333333333333336
101,621,25.0
102,621,26.666666666666668
103,621,70.0
104,621,55.0
105,621,20.0
106,621,0.0
107,621,75.0
108,621,60.0
109,621,95.0
110,621,90.0
111,621,50.0
112,621,10.0
113,621,95.0
114,621,46.66666666666667
115,621,26.666666666666668
116,621,53.333333333333336
117,621,90.0
118,621,18.75
119,621,23.529411764705884
120,621,30.0
121,621,95.0
122,621,60.0
123,621,93.33333333333334
124,621,20.0
125,621,10.0
126,621,45.0
127,621,26.31578947368421
128,621,52.5
129,621,60.0
130,621,50.0
131,621,60.0
132,621,33.333333333333336
133,621,15.0
134,621,80.0
135,621,100.0
136,621,0.0
137,621,38.46153846153846
138,621,20.0
139,621,65.0
140,621,37.5
141,621,86.66666666666667
142,621,75.0
143,621,33.33333333333333
144,621,25.0
145,621,93.33333333333334
146,621,50.0
147,621,46.66666666666667
148,621,46.66666666666667
149,621,70.0
150,621,6.666666666666667
151,621,55.55555555555556
152,621,100.0
153,621,35.0
154,621,46.66666666666667
155,621,73.33333333333334
156,621,95.0
157,621,0.0
158,621,60.0
159,621,66.66666666666667
160,621,93.33333333333334
161,621,33.33333333333333
162,621,90.0
163,621,13.333333333333334
164,621,70.0
165,621,20.0
166,621,85.0
167,621,93.33333333333334
168,621,95.0
169,621,85.0
170,621,80.0
171,621,60.0
172,621,90.0
173,621,15.0
174,621,13.333333333333334
175,621,73.33333333333334
176,621,53.333333333333336
177,621,7.6923076923076925
178,621,75.0
179,621,80.0
180,621,21.42857142857143
181,621,10.0
182,621,95.0
183,621,40.0
184,621,13.333333333333334
185,621,0.0
186,621,13.333333333333334
187,621,35.0
188,621,22.22222222222222
189,621,26.666666666666668
190,621,27.77777777777778
191,621,25.0
192,621,40.0
193,621,28.571428571428573
194,621,60.0
195,621,65.0
196,621,46.66666666666667
197,621,26.666666666666668
198,621,100.0
199,621,55.55555555555556
200,621,70.0
201,621,20.0
202,621,20.0
203,621,13.333333333333334
204,621,86.66666666666667
205,621,6.666666666666667
206,621,26.666666666666668
207,621,60.0
208,621,60.0
209,621,15.0
210,621,55.0
211,621,53.333333333333336
212,621,33.33333333333333
213,621,64.0
214,621,43.333333333333336
215,621,93.33333333333334
216,621,60.0
217,621,23.529411764705884
218,621,26.666666666666668
219,621,20.0
220,621,95.0
221,621,30.0
222,621,29.411764705882355
223,621,60.0
224,621,45.0
225,621,60.0
226,621,65.0
227,621,25.0
228,621,35.0
229,621,5.0
230,621,5.0
231,621,50.0
232,621,0.0
233,621,33.333333333333336
234,621,33.333333333333336
235,621,35.0
236,621,25.0
237,621,20.0
238,621,73.33333333333334
239,621,20.0
240,621,100.0
241,621,15.0
242,621,60.0
243,621,60.0
244,621,86.48648648648648
245,621,15.789473684210527
246,621,73.33333333333334
247,621,75.0
248,621,13.333333333333334
249,621,85.0
250,621,62.50000000000001
251,621,27.5
252,621,25.0
253,621,40.0
254,621,64.28571428571429
255,621,45.0
256,621,76.47058823529412
257,621,93.33333333333334
258,621,61.11111111111111
259,621,40.0
260,621,16.666666666666668
