station_id,t,value
0,672,672.0
1,672,55.0
2,672,92.0
3,672,46.66666666666667
4,672,55.0
5,672,5.0
6,672,89.47368421052633
7,672,5.0
8,672,51.72413793103448
9,672,29.411764705882355
10,672,20.0
11,672,33.333333333333336
12,672,60.0
13,672,30.0
14,672,88.88888888888889
15,672,84.375
16,672,86.66666666666667
17,672,76.47058823529412
18,672,13.333333333333334
19,672,46.66666666666667
20,672,66.66666666666666
21,672,90.0
22,672,0.0
23,672,33.333333333333336
24,672,70.0
25,672,75.0
26,672,66.66666666666667
27,672,47.5
28,672,67.5
29,672,35.0
30,672,53.333333333333336
31,672,80.0
32,672,30.0
33,672,40.0
34,672,62.5
35,672,55.0
36,672,15.0
37,672,80.0
38,672,0.0
39,672,47.36842105263158
40,672,93.33333333333334
41,672,77.77777777777777
42,672,20.0
43,672,53.333333333333336
44,672,30.0
45,672,80.0
46,672,0.0
47,672,66.66666666666667
48,672,13.333333333333334
49,672,52.631578947368425
50,672,65.0
51,672,65.0
52,672,80.0
53,672,52.631578947368425
54,672,55.0
55,672,85.0
56,672,26.666666666666668
57,672,80.0
58,672,75.0
59,672,100.0
60,672,45.0
61,672,94.73684210526316
62,672,55.55555555555556
63,672,13.333333333333334
64,672,30.0
65,672,6.666666666666667
66,672,28.571428571428573
67,672,43.333333333333336
68,672,6.666666666666667
69,672,50.0
70,672,86.66666666666667
71,672,0.0
72,672,85.0
73,672,0.0
74,672,33.333333333333336
75,672,50.0
76,672,0.0
77,672,15.0
78,672,58.82352941176471
79,672,38.888888888888886
80,672,46.66666666666667
81,672,33.333333333333336
82,672,86.66666666666667
83,672,15.0
84,672,20.0
85,672,65.0
86,672,5.0
87,672,98.33333333333334
88,672,73.33333333333334
89,672,10.0
90,672,66.07142857142858
91,672,69.11764705882354
92,672,18.75
93,672,5.0
94,672,26.666666666666668
95,672,47.435897435897445
96,672,25.925925925925927
97,672,40.0
98,672,50.0
99,672,11.666666666666668
100,672,100.0
101,672,10.0
102,672,53.333333333333336
103,672,70.0
104,672,0.0
105,672,95.0
106,672,55.0
107,672,45.0
108,672,85.0
109,672,70.0
110,672,63.75
111,672,16.25
112,672,15.0
113,672,90.0
114,672,77.5
115,672,100.0
116,672,26.666666666666668
117,672,35.0
118,672,37.5
119,672,23.529411764705884
120,672,5.0
121,672,20.0
122,672,25.0
123,672,100.0
124,672,15.0
125,672,40.0
126,672,42.5
127,672,14.473684210526317
128,672,5.0
129,672,70.0
130,672,85.0
131,672,50.0
132,672,80.0
133,672,40.0
134,672,60.0
135,672,73.33333333333334
136,672,90.0
137,672,76.92307692307692
138,672,85.0
139,672,45.0
140,672,12.5
141,672,45.0
142,672,65.0
143,672,27.77777777777778
144,672,15.0
145,672,60.0
146,672,80.0
147,672,80.0
148,672,83.33333333333334
149,672,75.0
150,672,60.0
151,672,83.33333333333333
152,672,60.0
153,672,75.0
154,672,13.333333333333334
155,672,60.0
156,672,40.0
157,672,53.333333333333336
158,672,95.0
159,672,86.66666666666667
160,672,53.333333333333336
161,672,77.77777777777777
162,672,100.0
163,672,53.333333333333336
164,672,35.833333333333336
165,672,30.0
166,672,65.0
167,672,93.33333333333334
168,672,50.0
169,672,85.0
170,672,23.333333333333336
171,672,75.0
172,672,95.0
173,672,35.0
174,672,10.0
175,672,93.33333333333334
176,672,26.666666666666668
177,672,40.38461538461539
178,672,60.0
179,672,10.0
180,672,57.142857142857146
181,672,5.0
182,672,90.0
183,672,80.0
184,672,0.0
185,672,50.0
186,672,93.33333333333334
187,672,90.0
188,672,44.44444444444444
189,672,0.0
190,672,50.0
191,672,20.0
192,672,26.666666666666668
193,672,28.571428571428573
194,672,40.0
195,672,60.0
196,672,73.33333333333334
197,672,80.0
198,672,60.0
199,672,27.77777777777778
200,672,60.0
201,672,60.0
202,672,5.0
203,672,20.0
204,672,46.66666666666667
205,672,66.66666666666667
206,672,11.666666666666668
207,672,100.0
208,672,73.33333333333334
209,672,0.0
210,672,25.0
211,672,35.0
212,672,50.0
213,672,84.0
214,672,63.333333333333336
215,672,20.0
216,672,53.333333333333336
217,672,52.94117647058824
218,672,50.0
219,672,60.0
220,672,15.0
221,672,65.0
222,672,29.411764705882355
223,672,60.0
224,672,20.0
225,672,55.0
226,672,10.0
227,672,60.0
228,672,85.0
229,672,90.0
230,672,20.0
231,672,55.0
232,672,20.0
233,672,33.333333333333336
234,672,73.33333333333334
235,672,0.0
236,672,100.0
237,672,10.0
238,672,0.0
239,672,26.666666666666668
240,672,30.0
241,672,53.75
242,672,0.0
243,672,20.0
244,672,75.67567567567568
245,672,15.789473684210527
246,672,53.333333333333336
247,672,35.0
248,672,10.0
249,672,70.0
250,672,70.83333333333334
251,672,5.0
252,672,75.0
253,672,85.0
254,672,21.42857142857143
255,672,0.0
256,672,86.76470588235296
257,672,40.0
258,672,72.22222222222221
259,672,71.25
260,672,3.3333333333333335
