station_id,t,value
1,505,10.0
4,505,70.0
13,505,30.0
15,505,43.75
26,505,20.0
38,505,50.0
44,505,10.0
46,505,100.0
48,505,13.333333333333334
50,505,95.0
53,505,57.89473684210527
56,505,60.0
57,505,80.0
58,505,50.0
60,505,12.5
61,505,89.47368421052633
78,505,100.0
81,505,30.0
86,505,50.0
87,505,86.66666666666667
97,505,100.0
99,505,40.0
102,505,60.0
105,505,30.0
109,505,25.0
112,505,25.0
114,505,46.66666666666667
120,505,0.0
128,505,12.5
134,505,15.0
140,505,15.0
141,505,66.66666666666667
148,505,46.66666666666667
151,505,16.666666666666664
157,505,13.333333333333334
158,505,85.0
159,505,46.66666666666667
161,505,88.88888888888889
163,505,73.33333333333334
174,505,20.0
190,505,27.77777777777778
194,505,45.0
212,505,11.11111111111111
224,505,30.0
226,505,5.0
243,505,53.333333333333336
245,505,94.73684210526316
249,505,95.0
255,505,80.0
