station_id,t,value
1,480,10.0
4,480,95.0
13,480,0.0
15,480,75.0
26,480,26.666666666666668
38,480,45.0
44,480,20.0
46,480,78.33333333333334
48,480,40.0
50,480,80.0
53,480,30.263157894736842
56,480,66.66666666666667
57,480,85.0
58,480,30.0
60,480,19.375
61,480,78.94736842105263
78,480,100.0
81,480,13.333333333333334
86,480,35.0
87,480,66.66666666666667
97,480,91.66666666666667
99,480,33.333333333333336
102,480,66.66666666666667
105,480,65.0
109,480,35.0
112,480,20.0
114,480,39.16666666666667
120,480,5.0
128,480,10.0
134,480,15.0
140,480,15.0
141,480,80.0
148,480,50.0
151,480,5.555555555555555
157,480,36.66666666666667
158,480,85.0
159,480,66.66666666666667
161,480,66.66666666666666
163,480,13.333333333333334
174,480,13.333333333333334
190,480,27.77777777777778
194,480,40.0
212,480,33.33333333333333
224,480,5.0
226,480,65.0
243,480,60.0
245,480,73.6842105263158
249,480,75.0
255,480,65.0
