station_id,t,value
0,120,120.0
1,120,10.0
2,120,72.0
3,120,73.33333333333334
4,120,65.0
5,120,45.0
6,120,15.789473684210527
7,120,35.0
8,120,34.48275862068965
9,120,35.294117647058826
10,120,90.0
11,120,40.0
12,120,25.0
13,120,95.0
14,120,66.66666666666666
15,120,6.25
16,120,86.66666666666667
17,120,88.23529411764707
18,120,6.666666666666667
19,120,46.66666666666667
20,120,66.66666666666666
21,120,5.0
22,120,60.0
23,120,13.333333333333334
24,120,85.0
25,120,5.0
26,120,35.0
27,120,95.0
28,120,45.0
29,120,10.0
30,120,26.666666666666668
31,120,70.0
32,120,75.0
33,120,73.33333333333334
34,120,97.5
35,120,65.0
36,120,0.0
37,120,73.33333333333334
38,120,85.0
39,120,36.8421052631579
40,120,46.66666666666667
41,120,88.88888888888889
42,120,5.0
43,120,13.333333333333334
44,120,35.0
45,120,90.0
46,120,66.66666666666667
47,120,73.33333333333334
48,120,21.666666666666668
49,120,78.94736842105263
50,120,60.0
51,120,75.0
52,120,0.0
53,120,78.94736842105263
54,120,62.5
55,120,0.0
56,120,100.0
57,120,95.0
58,120,80.0
59,120,100.0
60,120,67.5
61,120,94.73684210526316
62,120,55.55555555555556
63,120,6.666666666666667
64,120,20.0
65,120,40.0
66,120,50.0
67,120,46.66666666666667
68,120,6.666666666666667
69,120,60.0
70,120,46.66666666666667
71,120,16.666666666666668
72,120,15.0
73,120,53.75
74,120,33.333333333333336
75,120,85.71428571428572
76,120,35.0
77,120,5.0
78,120,41.1764705882353
79,120,88.88888888888889
80,120,40.0
81,120,40.0
82,120,30.0
83,120,20.0
84,120,13.333333333333334
85,120,10.0
86,120,75.0
87,120,66.66666666666667
88,120,73.33333333333334
89,120,50.0
90,120,28.571428571428573
91,120,23.529411764705884
92,120,43.75
93,120,5.0
94,120,73.33333333333334
95,120,66.66666666666667
96,120,62.96296296296296
97,120,20.0
98,120,68.75
99,120,60.0
100,120,73.33333333333334
101,120,40.0
102,120,26.666666666666668
103,120,78.75
104,120,26.25
105,120,75.0
106,120,55.0
107,120,95.0
108,120,50.0
109,120,55.0
110,120,90.0
111,120,75.0
112,120,15.0
113,120,75.0
114,120,60.0
115,120,40.0
116,120,46.66666666666667
117,120,75.0
118,120,25.0
119,120,23.529411764705884
120,120,35.0
121,120,45.0
122,120,65.0
123,120,93.33333333333334
124,120,20.0
125,120,5.0
126,120,42.5
127,120,57.89473684210527
128,120,52.5
129,120,85.0
130,120,21.25
131,120,70.0
132,120,40.0
133,120,30.0
134,120,85.0
135,120,100.0
136,120,25.0
137,120,53.84615384615385
138,120,25.0
139,120,65.0
140,120,37.5
141,120,100.0
142,120,45.0
143,120,44.44444444444444
144,120,0.0
145,120,6.666666666666667
146,120,5.0
147,120,53.333333333333336
148,120,60.0
149,120,95.0
150,120,26.666666666666668
151,120,55.55555555555556
152,120,73.33333333333334
153,120,90.0
154,120,43.333333333333336
155,120,46.66666666666667
156,120,65.0
157,120,40.0
158,120,25.0
159,120,100.0
160,120,90.0
161,120,22.22222222222222
162,120,95.0
163,120,6.666666666666667
164,120,3.333333333333333
165,120,15.0
166,120,95.0
167,120,73.33333333333334
168,120,80.0
169,120,75.0
170,120,86.66666666666667
171,120,40.0
172,120,95.0
173,120,20.0
174,120,13.333333333333334
175,120,68.33333333333334
176,120,86.66666666666667
177,120,69.23076923076923
178,120,60.0
179,120,50.0
180,120,35.714285714285715
181,120,10.0
182,120,65.0
183,120,93.33333333333334
184,120,0.0
185,120,5.0
186,120,13.333333333333334
187,120,5.0
188,120,16.666666666666664
189,120,66.66666666666667
190,120,22.22222222222222
191,120,50.0
192,120,46.66666666666667
193,120,42.85714285714286
194,120,85.0
195,120,5.0
196,120,53.333333333333336
197,120,0.0
198,120,86.66666666666667
199,120,33.33333333333333
200,120,90.0
201,120,70.0
202,120,10.0
203,120,0.0
204,120,86.66666666666667
205,120,20.0
206,120,16.666666666666668
207,120,60.0
208,120,60.0
209,120,0.0
210,120,56.25
211,120,53.333333333333336
212,120,27.77777777777778
213,120,64.0
214,120,73.33333333333334
215,120,93.33333333333334
216,120,60.0
217,120,11.764705882352942
218,120,20.0
219,120,7.5
220,120,80.0
221,120,45.0
222,120,47.05882352941177
223,120,25.0
224,120,70.0
225,120,75.0
226,120,80.0
227,120,20.0
228,120,65.0
229,120,15.0
230,120,10.0
231,120,65.0
232,120,20.0
233,120,46.66666666666667
234,120,33.333333333333336
235,120,30.0
236,120,60.0
237,120,5.0
238,120,86.66666666666667
239,120,20.0
240,120,96.66666666666669
241,120,30.0
242,120,85.0
243,120,46.66666666666667
244,120,70.27027027027027
245,120,57.89473684210527
246,120,40.0
247,120,55.0
248,120,0.0
249,120,85.0
250,120,66.66666666666667
251,120,40.0
252,120,25.0
253,120,45.0
254,120,35.714285714285715
255,120,35.0
256,120,55.88235294117648
257,120,73.33333333333334
258,120,83.33333333333333
259,120,55.0
260,120,10.0
