station_id,t,value
0,10,10.0
1,10,75.0
2,10,88.0
3,10,20.0
4,10,20.0
5,10,50.0
6,10,17.10526315789474
7,10,96.25
8,10,27.58620689655172
9,10,7.352941176470589
10,10,80.0
11,10,60.0
12,10,55.0
13,10,51.25
14,10,88.88888888888889
15,10,31.25
16,10,76.66666666666667
17,10,61.76470588235295
18,10,16.666666666666668
19,10,60.0
20,10,61.11111111111111
21,10,26.25
22,10,70.0
23,10,66.66666666666667
24,10,37.5
25,10,75.0
26,10,80.0
27,10,98.125
28,10,30.0
29,10,0.0
30,10,53.333333333333336
31,10,20.0
32,10,10.0
33,10,20.0
34,10,50.625
35,10,60.0
36,10,40.0
37,10,7.5
38,10,85.0
39,10,23.684210526315788
40,10,86.66666666666667
41,10,29.166666666666664
42,10,0.0
43,10,25.0
44,10,43.75
45,10,10.0
46,10,86.66666666666667
47,10,73.33333333333334
48,10,33.333333333333336
49,10,63.15789473684211
50,10,45.0
51,10,90.0
52,10,27.5
53,10,100.0
54,10,100.0
55,10,20.0
56,10,73.33333333333334
57,10,5.0
58,10,88.75
59,10,17.5
60,10,51.875
61,10,78.94736842105263
62,10,44.44444444444444
63,10,20.0
64,10,31.25
65,10,55.0
66,10,71.42857142857143
67,10,43.333333333333336
68,10,28.333333333333336
69,10,37.5
70,10,46.66666666666667
71,10,25.0
72,10,75.0
73,10,51.25
74,10,20.0
75,10,30.357142857142858
76,10,7.5
77,10,35.0
78,10,52.94117647058824
79,10,88.88888888888889
80,10,60.0
81,10,46.66666666666667
82,10,72.5
83,10,6.25
84,10,80.0
85,10,51.25
86,10,90.0
87,10,63.333333333333336
88,10,26.666666666666668
89,10,85.0
90,10,30.357142857142858
91,10,88.23529411764707
92,10,37.5
93,10,35.0
94,10,80.0
95,10,70.51282051282053
96,10,3.703703703703704
97,10,6.666666666666667
98,10,20.3125
99,10,86.66666666666667
100,10,93.33333333333334
101,10,82.5
102,10,26.666666666666668
103,10,28.75
104,10,93.75
105,10,82.5
106,10,62.5
107,10,80.0
108,10,100.0
109,10,85.0
110,10,52.5
111,10,92.5
112,10,20.0
113,10,7.5
114,10,43.333333333333336
115,10,55.0
116,10,71.66666666666667
117,10,75.0
118,10,68.75
119,10,23.529411764705884
120,10,10.0
121,10,85.0
122,10,45.0
123,10,31.666666666666668
124,10,20.0
125,10,16.25
126,10,42.5
127,10,47.36842105263158
128,10,57.5
129,10,80.0
130,10,90.0
131,10,23.75
132,10,41.66666666666667
133,10,28.75
134,10,98.75
135,10,80.0
136,10,50.0
137,10,65.38461538461539
138,10,0.0
139,10,45.0
140,10,42.5
141,10,96.66666666666667
142,10,100.0
143,10,2.7777777777777777
144,10,45.0
145,10,8.333333333333334
146,10,60.0
147,10,93.33333333333334
148,10,56.66666666666667
149,10,20.0
150,10,40.0
151,10,33.33333333333333
152,10,73.33333333333334
153,10,15.0
154,10,26.666666666666668
155,10,80.0
156,10,97.5
157,10,13.333333333333334
158,10,45.0
159,10,98.33333333333334
160,10,100.0
161,10,51.388888888888886
162,10,38.75
163,10,20.0
164,10,75.0
165,10,25.0
166,10,91.25
167,10,8.333333333333334
168,10,65.0
169,10,67.5
170,10,46.66666666666667
171,10,0.0
172,10,86.25
173,10,20.0
174,10,28.333333333333336
175,10,78.33333333333334
176,10,36.66666666666667
177,10,38.46153846153846
178,10,62.5
179,10,13.75
180,10,1.7857142857142858
181,10,83.75
182,10,52.5
183,10,100.0
184,10,13.333333333333334
185,10,15.0
186,10,93.33333333333334
187,10,15.0
188,10,98.61111111111111
189,10,10.0
190,10,38.888888888888886
191,10,65.0
192,10,86.66666666666667
193,10,7.142857142857143
194,10,20.0
195,10,60.0
196,10,0.0
197,10,43.333333333333336
198,10,98.33333333333334
199,10,69.44444444444443
200,10,80.0
201,10,25.0
202,10,28.75
203,10,28.333333333333336
204,10,86.66666666666667
205,10,66.66666666666667
206,10,7.5
207,10,26.666666666666668
208,10,11.666666666666668
209,10,36.25
210,10,58.75
211,10,83.33333333333334
212,10,73.6111111111111
213,10,68.0
214,10,13.333333333333334
215,10,46.66666666666667
216,10,66.66666666666667
217,10,23.529411764705884
218,10,20.0
219,10,5.0
220,10,75.0
221,10,55.0
222,10,76.47058823529412
223,10,20.0
224,10,25.0
225,10,85.0
226,10,6.25
227,10,16.25
228,10,15.0
229,10,38.75
230,10,5.0
231,10,5.0
232,10,20.0
233,10,53.333333333333336
234,10,66.66666666666667
235,10,80.0
236,10,80.0
237,10,3.75
238,10,26.666666666666668
239,10,20.0
240,10,96.66666666666669
241,10,7.5
242,10,38.75
243,10,53.333333333333336
244,10,78.37837837837837
245,10,98.6842105263158
246,10,81.66666666666667
247,10,20.0
248,10,12.5
249,10,82.5
250,10,62.50000000000001
251,10,43.125
252,10,73.75
253,10,25.0
254,10,1.7857142857142858
255,10,3.75
256,10,86.76470588235296
257,10,100.0
258,10,44.44444444444444
259,10,93.75
260,10,0.0
