x,Est_87
0,30.0
1,31.111111111111114
2,31.111111111111114
3,31.111111111111114
4,31.111111111111114
5,31.111111111111114
6,31.111111111111114
7,27.222222222222225
8,21.666666666666668
9,17.222222222222225
10,15.555555555555555
11,13.888888888888888
12,10.555555555555555
13,9.444444444444445
14,8.88888888888889
15,22.777777777777782
16,31.111111111111114
17,35.555555555555564
18,30.0
19,47.77777777777778
20,38.88888888888889
21,46.111111111111114
22,52.22222222222223
23,51.111111111111114
