station_id,t,value
0,24,24.0
1,24,13.0
2,24,25.0
3,24,6.0
4,24,7.0
5,24,2.0
6,24,3.0
7,24,18.0
8,24,8.0
9,24,3.0
10,24,15.0
11,24,9.0
12,24,7.0
13,24,6.0
14,24,14.0
15,24,5.0
16,24,14.0
17,24,8.0
18,24,5.0
19,24,10.0
20,24,10.0
21,24,2.0
22,24,17.0
23,24,10.0
24,24,10.0
25,24,8.0
26,24,13.0
27,24,38.0
28,24,6.0
29,24,2.0
30,24,12.0
31,24,10.0
32,24,3.0
33,24,3.75
34,24,21.0
35,24,11.0
36,24,4.0
37,24,9.0
38,24,20.0
39,24,14.0
40,24,14.0
41,24,7.0
42,24,1.0
43,24,0.0
44,24,6.0
45,24,5.0
46,24,11.0
47,24,13.0
48,24,2.0
49,24,14.0
50,24,6.0
51,24,15.0
52,24,3.0
53,24,15.0
54,24,40.0
55,24,5.0
56,24,9.0
57,24,2.0
58,24,15.0
59,24,4.0
60,24,19.0
61,24,9.0
62,24,4.0
63,24,4.0
64,24,5.0
65,24,5.0
66,24,10.0
67,24,14.0
68,24,4.0
69,24,3.0
70,24,7.0
71,24,3.0
72,24,16.0
73,24,9.0
74,24,2.0
75,24,13.0
76,24,2.0
77,24,7.0
78,24,9.0
79,24,12.0
80,24,0.0
81,24,8.0
82,24,21.0
83,24,6.0
84,24,9.0
85,24,7.0
86,24,20.0
87,24,13.0
88,24,4.0
89,24,15.0
90,24,12.0
91,24,15.0
92,24,11.75
93,24,4.0
94,24,8.0
95,24,12.0
96,24,6.0
97,24,3.0
98,24,8.0
99,24,15.0
100,24,13.0
101,24,15.0
102,24,4.0
103,24,13.0
104,24,19.0
105,24,10.0
106,24,17.0
107,24,13.0
108,24,20.0
109,24,20.0
110,24,9.0
111,24,12.0
112,24,2.0
113,24,7.0
114,24,13.0
115,24,13.0
116,24,8.0
117,24,16.0
118,24,12.0
119,24,3.0
120,24,2.0
121,24,0.0
122,24,10.0
123,24,7.0
124,24,4.0
125,24,3.0
126,24,20.0
127,24,6.0
128,24,23.0
129,24,19.0
130,24,16.0
131,24,3.0
132,24,12.75
133,24,10.0
134,24,16.0
135,24,13.0
136,24,10.0
137,24,1.0
138,24,4.0
139,24,7.0
140,24,17.0
141,24,15.0
142,24,12.0
143,24,1.0
144,24,8.0
145,24,5.0
146,24,13.0
147,24,13.0
148,24,17.0
149,24,5.0
150,24,2.0
151,24,7.0
152,24,6.0
153,24,8.0
154,24,5.0
155,24,13.0
156,24,14.0
157,24,6.0
158,24,9.0
159,24,15.0
160,24,15.0
161,24,10.0
162,24,12.0
163,24,3.0
164,24,20.0
165,24,12.0
166,24,15.5
167,24,2.0
168,24,15.0
169,24,14.0
170,24,3.0
171,24,1.0
172,24,19.0
173,24,5.0
174,24,4.0
175,24,13.0
176,24,5.0
177,24,6.0
178,24,14.0
179,24,4.0
180,24,3.0
181,24,15.0
182,24,13.0
183,24,14.0
184,24,10.0
185,24,5.0
186,24,12.0
187,24,2.0
188,24,13.0
189,24,3.0
190,24,5.0
191,24,17.0
192,24,14.0
193,24,3.0
194,24,5.0
195,24,19.0
196,24,0.0
197,24,3.0
198,24,15.0
199,24,14.0
200,24,13.0
201,24,12.0
202,24,5.0
203,24,4.0
204,24,13.0
205,24,11.0
206,24,7.0
207,24,10.0
208,24,1.0
209,24,7.0
210,24,14.0
211,24,12.0
212,24,17.0
213,24,16.0
214,24,10.0
215,24,10.0
216,24,10.0
217,24,5.0
218,24,3.0
219,24,0.25
220,24,12.0
221,24,9.0
222,24,15.0
223,24,8.0
224,24,6.0
225,24,17.0
226,24,1.0
227,24,10.0
228,24,3.0
229,24,3.0
230,24,3.0
231,24,3.0
232,24,0.0
233,24,7.0
234,24,7.0
235,24,13.0
236,24,16.0
237,24,4.0
238,24,11.0
239,24,3.0
240,24,30.0
241,24,6.0
242,24,10.0
243,24,5.0
244,24,30.0
245,24,19.0
246,24,15.0
247,24,7.0
248,24,1.0
249,24,12.0
250,24,15.0
251,24,8.0
252,24,12.0
253,24,8.0
254,24,0.0
255,24,3.0
256,24,9.0
257,24,13.0
258,24,4.0
259,24,11.0
260,24,1.0
