station_id,t,value
0,30,30.0
1,30,12.5
2,30,25.0
3,30,5.75
4,30,7.0
5,30,3.0
6,30,3.0
7,30,18.0
8,30,8.0
9,30,3.0
10,30,14.75
11,30,9.0
12,30,7.0
13,30,6.0
14,30,14.0
15,30,5.0
16,30,14.0
17,30,8.0
18,30,4.0
19,30,10.0
20,30,9.5
21,30,2.0
22,30,17.0
23,30,10.0
24,30,9.0
25,30,8.0
26,30,13.0
27,30,38.0
28,30,6.0
29,30,2.0
30,30,12.0
31,30,10.0
32,30,3.0
33,30,4.0
34,30,21.0
35,30,11.0
36,30,4.0
37,30,9.0
38,30,19.75
39,30,15.0
40,30,14.0
41,30,7.0
42,30,0.75
43,30,0.0
44,30,5.0
45,30,5.0
46,30,11.0
47,30,13.0
48,30,2.0
49,30,14.0
50,30,5.75
51,30,15.0
52,30,3.25
53,30,15.0
54,30,40.0
55,30,5.0
56,30,7.5
57,30,2.0
58,30,15.0
59,30,4.0
60,30,19.0
61,30,10.0
62,30,4.0
63,30,4.0
64,30,4.0
65,30,5.0
66,30,10.0
67,30,14.0
68,30,4.0
69,30,2.0
70,30,7.0
71,30,3.0
72,30,17.0
73,30,10.75
74,30,2.0
75,30,13.25
76,30,2.0
77,30,7.0
78,30,9.0
79,30,12.0
80,30,6.0
81,30,8.0
82,30,21.0
83,30,6.0
84,30,9.0
85,30,7.0
86,30,20.0
87,30,13.0
88,30,4.75
89,30,15.0
90,30,12.0
91,30,15.0
92,30,11.0
93,30,4.0
94,30,8.0
95,30,12.0
96,30,6.5
97,30,3.0
98,30,8.0
99,30,15.0
100,30,12.5
101,30,15.0
102,30,4.0
103,30,12.25
104,30,19.75
105,30,10.0
106,30,17.0
107,30,13.0
108,30,20.0
109,30,20.0
110,30,9.0
111,30,13.0
112,30,2.0
113,30,8.0
114,30,12.5
115,30,13.0
116,30,8.0
117,30,16.0
118,30,12.0
119,30,3.0
120,30,2.0
121,30,1.0
122,30,10.0
123,30,7.0
124,30,4.0
125,30,3.0
126,30,20.0
127,30,6.0
128,30,23.0
129,30,19.0
130,30,16.0
131,30,3.0
132,30,12.0
133,30,10.0
134,30,16.0
135,30,13.0
136,30,10.0
137,30,1.0
138,30,4.0
139,30,7.0
140,30,17.0
141,30,15.0
142,30,12.0
143,30,1.0
144,30,8.0
145,30,4.5
146,30,13.0
147,30,13.0
148,30,17.0
149,30,5.25
150,30,1.5
151,30,8.0
152,30,6.0
153,30,8.0
154,30,3.0
155,30,13.0
156,30,14.0
157,30,6.0
158,30,9.0
159,30,15.0
160,30,15.0
161,30,10.0
162,30,12.0
163,30,3.0
164,30,20.25
165,30,12.0
166,30,15.25
167,30,2.0
168,30,15.0
169,30,14.0
170,30,3.0
171,30,1.0
172,30,19.0
173,30,5.0
174,30,4.0
175,30,13.0
176,30,4.5
177,30,5.5
178,30,13.75
179,30,4.0
180,30,3.0
181,30,14.75
182,30,12.5
183,30,14.0
184,30,10.0
185,30,5.0
186,30,12.0
187,30,2.0
188,30,13.0
189,30,4.75
190,30,5.0
191,30,17.0
192,30,14.0
193,30,3.0
194,30,5.0
195,30,12.0
196,30,0.0
197,30,2.25
198,30,14.75
199,30,14.0
200,30,13.0
201,30,12.0
202,30,5.0
203,30,4.25
204,30,13.0
205,30,11.0
206,30,7.0
207,30,10.0
208,30,1.0
209,30,7.0
210,30,13.75
211,30,12.0
212,30,17.0
213,30,16.0
214,30,9.25
215,30,10.0
216,30,10.0
217,30,5.25
218,30,2.0
219,30,1.0
220,30,12.0
221,30,9.0
222,30,15.0
223,30,7.75
224,30,6.0
225,30,17.0
226,30,1.0
227,30,10.0
228,30,3.0
229,30,3.0
230,30,3.0
231,30,3.0
232,30,0.0
233,30,7.0
234,30,7.0
235,30,14.25
236,30,16.0
237,30,3.75
238,30,11.0
239,30,3.0
240,30,30.0
241,30,6.0
242,30,10.5
243,30,5.0
244,30,30.0
245,30,19.0
246,30,14.75
247,30,7.0
248,30,1.0
249,30,12.0
250,30,15.0
251,30,10.5
252,30,12.0
253,30,7.75
254,30,0.0
255,30,3.0
256,30,9.0
257,30,13.0
258,30,4.0
259,30,11.0
260,30,1.0
