station_id,t,value
1,10,75.0
4,10,20.0
13,10,51.25
15,10,31.25
26,10,80.0
38,10,85.0
44,10,43.75
46,10,86.66666666666667
48,10,33.333333333333336
50,10,45.0
53,10,100.0
56,10,73.33333333333334
57,10,5.0
58,10,88.75
60,10,51.875
61,10,78.94736842105263
78,10,52.94117647058824
81,10,46.66666666666667
86,10,90.0
87,10,63.333333333333336
97,10,6.666666666666667
99,10,86.66666666666667
102,10,26.666666666666668
105,10,82.5
109,10,85.0
112,10,20.0
114,10,43.333333333333336
120,10,10.0
128,10,57.5
134,10,98.75
140,10,42.5
141,10,96.66666666666667
148,10,56.66666666666667
151,10,33.33333333333333
157,10,13.333333333333334
158,10,45.0
159,10,98.33333333333334
161,10,51.388888888888886
163,10,20.0
174,10,28.333333333333336
190,10,38.888888888888886
194,10,20.0
212,10,73.6111111111111
224,10,25.0
226,10,6.25
243,10,53.333333333333336
245,10,98.6842105263158
249,10,82.5
255,10,3.75
