station_id,t,value
0,1,1.0
1,1,70.0
2,1,92.0
3,1,6.666666666666667
4,1,35.0
5,1,45.0
6,1,26.31578947368421
7,1,90.0
8,1,27.58620689655172
9,1,17.647058823529413
10,1,80.0
11,1,60.0
12,1,60.0
13,1,45.0
14,1,94.44444444444444
15,1,56.25
16,1,93.33333333333334
17,1,58.82352941176471
18,1,16.666666666666668
19,1,53.333333333333336
20,1,66.66666666666666
21,1,25.0
22,1,75.0
23,1,73.33333333333334
24,1,45.0
25,1,85.0
26,1,86.66666666666667
27,1,97.5
28,1,30.0
29,1,0.0
30,1,53.333333333333336
31,1,30.0
32,1,15.0
33,1,20.0
34,1,50.0
35,1,60.0
36,1,35.0
37,1,13.333333333333334
38,1,80.0
39,1,26.31578947368421
40,1,93.33333333333334
41,1,33.33333333333333
42,1,0.0
43,1,46.66666666666667
44,1,30.0
45,1,5.0
46,1,86.66666666666667
47,1,86.66666666666667
48,1,46.66666666666667
49,1,42.10526315789474
50,1,45.0
51,1,95.0
52,1,20.0
53,1,100.0
54,1,100.0
55,1,20.0
56,1,86.66666666666667
57,1,5.0
58,1,90.0
59,1,15.0
60,1,45.0
61,1,78.94736842105263
62,1,27.77777777777778
63,1,20.0
64,1,35.0
65,1,46.66666666666667
66,1,71.42857142857143
67,1,43.333333333333336
68,1,6.666666666666667
69,1,40.0
70,1,46.66666666666667
71,1,16.666666666666668
72,1,80.0
73,1,55.0
74,1,20.0
75,1,14.285714285714286
76,1,0.0
77,1,35.0
78,1,52.94117647058824
79,1,72.22222222222221
80,1,66.66666666666667
81,1,40.0
82,1,76.66666666666667
83,1,5.0
84,1,66.66666666666667
85,1,40.0
86,1,90.0
87,1,60.0
88,1,26.666666666666668
89,1,85.0
90,1,42.85714285714286
91,1,88.23529411764707
92,1,30.0
93,1,35.0
94,1,73.33333333333334
95,1,66.66666666666667
96,1,7.407407407407407
97,1,6.666666666666667
98,1,37.5
99,1,93.33333333333334
100,1,93.33333333333334
101,1,90.0
102,1,26.666666666666668
103,1,55.0
104,1,80.0
105,1,100.0
106,1,65.0
107,1,85.0
108,1,100.0
109,1,90.0
110,1,40.0
111,1,95.0
112,1,20.0
113,1,10.0
114,1,43.333333333333336
115,1,66.66666666666667
116,1,80.0
117,1,85.0
118,1,68.75
119,1,23.529411764705884
120,1,10.0
121,1,60.0
122,1,45.0
123,1,33.333333333333336
124,1,20.0
125,1,20.0
126,1,42.5
127,1,52.631578947368425
128,1,57.5
129,1,80.0
130,1,85.0
131,1,15.0
132,1,66.66666666666667
133,1,20.0
134,1,100.0
135,1,80.0
136,1,55.0
137,1,69.23076923076923
138,1,5.0
139,1,45.0
140,1,42.5
141,1,100.0
142,1,75.0
143,1,0.0
144,1,40.0
145,1,6.666666666666667
146,1,55.0
147,1,93.33333333333334
148,1,56.66666666666667
149,1,15.0
150,1,46.66666666666667
151,1,33.33333333333333
152,1,66.66666666666667
153,1,15.0
154,1,33.333333333333336
155,1,86.66666666666667
156,1,100.0
157,1,13.333333333333334
158,1,40.0
159,1,80.0
160,1,100.0
161,1,44.44444444444444
162,1,40.0
163,1,20.0
164,1,63.333333333333336
165,1,25.0
166,1,90.0
167,1,26.666666666666668
168,1,65.0
169,1,70.0
170,1,53.333333333333336
171,1,0.0
172,1,80.0
173,1,20.0
174,1,33.333333333333336
175,1,86.66666666666667
176,1,40.0
177,1,38.46153846153846
178,1,65.0
179,1,20.0
180,1,14.285714285714286
181,1,80.0
182,1,60.0
183,1,100.0
184,1,6.666666666666667
185,1,20.0
186,1,93.33333333333334
187,1,10.0
188,1,83.33333333333333
189,1,0.0
190,1,27.77777777777778
191,1,60.0
192,1,86.66666666666667
193,1,7.142857142857143
194,1,25.0
195,1,65.0
196,1,0.0
197,1,60.0
198,1,86.66666666666667
199,1,83.33333333333333
200,1,85.0
201,1,20.0
202,1,25.0
203,1,33.333333333333336
204,1,86.66666666666667
205,1,60.0
206,1,6.666666666666667
207,1,26.666666666666668
208,1,6.666666666666667
209,1,35.0
210,1,70.0
211,1,93.33333333333334
212,1,61.11111111111111
213,1,68.0
214,1,13.333333333333334
215,1,53.333333333333336
216,1,66.66666666666667
217,1,35.294117647058826
218,1,20.0
219,1,5.0
220,1,55.0
221,1,50.0
222,1,82.3529411764706
223,1,30.0
224,1,20.0
225,1,85.0
226,1,5.0
227,1,10.0
228,1,20.0
229,1,50.0
230,1,10.0
231,1,10.0
232,1,26.666666666666668
233,1,53.333333333333336
234,1,66.66666666666667
235,1,75.0
236,1,85.0
237,1,0.0
238,1,26.666666666666668
239,1,20.0
240,1,96.66666666666669
241,1,10.0
242,1,50.0
243,1,60.0
244,1,81.08108108108108
245,1,100.0
246,1,93.33333333333334
247,1,20.0
248,1,6.666666666666667
249,1,85.0
250,1,58.333333333333336
251,1,42.5
252,1,75.0
253,1,30.0
254,1,7.142857142857143
255,1,0.0
256,1,82.3529411764706
257,1,100.0
258,1,44.44444444444444
259,1,95.0
260,1,0.0
